ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2020-03-03,1294960.804883159,1407167.8597484112,1566950.4701597346,1294960.804883159,1294960.804883159,191997.5913851599,191997.5913851599,191997.5913851599,88702.12415668381,88702.12415668381,88702.12415668381,103295.46722847607,103295.46722847607,103295.46722847607,0.0,0.0,0.0,1486958.3962683189,1405554.4782241357
2020-03-04,1294752.0871426975,1406733.780562332,1565347.9327978678,1294752.0871426975,1294752.0871426975,190997.98089200837,190997.98089200837,190997.98089200837,90823.28849106048,90823.28849106048,90823.28849106048,100174.69240094791,100174.69240094791,100174.69240094791,0.0,0.0,0.0,1485750.068034706,1403278.676954187
2020-03-05,1294543.369402236,1397362.4865287074,1555081.4574606558,1294543.369402236,1294543.369402236,178891.1404723525,178891.1404723525,178891.1404723525,82070.98430804175,82070.98430804175,82070.98430804175,96820.15616431073,96820.15616431073,96820.15616431073,0.0,0.0,0.0,1473434.5098745886,1400645.1518160552
2020-03-06,1294334.6516617744,1362369.7041505144,1523226.1511089983,1294334.6516617744,1294334.6516617744,146404.6863813525,146404.6863813525,146404.6863813525,53121.08757277528,53121.08757277528,53121.08757277528,93283.59880857724,93283.59880857724,93283.59880857724,0.0,0.0,0.0,1440739.338043127,1397691.514011554
2020-03-07,1294125.933921313,1162343.7369850762,1321186.5298915415,1294125.933921313,1294125.933921313,-49209.66214060829,-49209.66214060829,-49209.66214060829,-138825.78190661655,-138825.78190661655,-138825.78190661655,89616.11976600827,89616.11976600827,89616.11976600827,0.0,0.0,0.0,1244916.2717807046,1394460.6556845338
2020-03-08,1293917.2161808515,1076512.4854272439,1232079.737462854,1293917.2161808515,1293917.2161808515,-139096.06112323527,-139096.06112323527,-139096.06112323527,-224962.3025384064,-224962.3025384064,-224962.3025384064,85866.24141517113,85866.24141517113,85866.24141517113,0.0,0.0,0.0,1154821.155057616,1390998.8566130374
2020-03-09,1293708.49844039,1346588.2038229052,1506930.6507258904,1293708.49844039,1293708.49844039,131148.7338229416,131148.7338229416,131148.7338229416,49070.59991589841,49070.59991589841,49070.59991589841,82078.13390704316,82078.13390704316,82078.13390704316,0.0,0.0,0.0,1424857.2322633315,1387353.853046056
2020-03-10,1293499.7806999285,1385537.1178759786,1540251.0177860633,1293499.7806999285,1293499.7806999285,166992.1807738736,166992.1807738736,166992.1807738736,88702.1241566871,88702.1241566871,88702.1241566871,78290.05661718652,78290.05661718652,78290.05661718652,0.0,0.0,0.0,1460491.961473802,1383572.9337896965
2020-03-11,1293291.0629594668,1379870.0216522662,1539041.82714742,1293291.0629594668,1293291.0629594668,165356.35230518942,165356.35230518942,165356.35230518942,90823.2884911639,90823.2884911639,90823.2884911639,74533.0638140255,74533.0638140255,74533.0638140255,0.0,0.0,0.0,1458647.4152646563,1379701.126251118
2020-03-12,1293082.3452190054,1361068.0080917978,1528940.8037668166,1293082.3452190054,1293082.3452190054,152900.99709832593,152900.99709832593,152900.99709832593,82070.98430790653,82070.98430790653,82070.98430790653,70830.0127904194,70830.0127904194,70830.0127904194,0.0,0.0,0.0,1445983.3423173313,1375779.5308857956
2020-03-13,1292873.6274785437,1331473.529503757,1493398.9123179214,1292873.6274785437,1292873.6274785437,120315.98990991508,120315.98990991508,120315.98990991508,53121.08757237658,53121.08757237658,53121.08757237658,67194.90233753851,67194.90233753851,67194.90233753851,0.0,0.0,0.0,1413189.6173884587,1371843.8565065574
2020-03-14,1292747.9995416263,1134679.675395963,1300650.375540344,1292747.9995416263,1292747.9995416263,-75193.22353200483,-75193.22353200483,-75193.22353200483,-138825.78190671428,-138825.78190671428,-138825.78190671428,63632.558374709435,63632.558374709435,63632.558374709435,0.0,0.0,0.0,1217554.7760096216,1367935.0713964025
2020-03-15,1292622.3716047087,1051215.727627239,1213363.3261005168,1292622.3716047087,1292622.3716047087,-164823.6304090537,-164823.6304090537,-164823.6304090537,-224962.30253846955,-224962.30253846955,-224962.30253846955,60138.67212941578,60138.67212941578,60138.67212941578,0.0,0.0,0.0,1127798.741195655,1364074.7265589794
2020-03-16,1292496.7436677914,1316516.3095675823,1480733.8778774699,1292496.7436677914,1292496.7436677914,105770.78475758624,105770.78475758624,105770.78475758624,49070.5999160658,49070.5999160658,49070.5999160658,56700.18484152044,56700.18484152044,56700.18484152044,0.0,0.0,0.0,1398267.5284253776,1360276.197439272
2020-03-17,1292371.1157308738,1356879.418123896,1517351.1658432481,1292371.1157308738,1292371.1157308738,141998.12604417914,141998.12604417914,141998.12604417914,88702.12415661803,88702.12415661803,88702.12415661803,53296.001887561106,53296.001887561106,53296.001887561106,0.0,0.0,0.0,1434369.2417750529,1356544.3803394507
2020-03-18,1292245.4877939564,1352544.8955179234,1511065.7278706238,1292245.4877939564,1292245.4877939564,140721.29731048323,140721.29731048323,140721.29731048323,90823.28849094332,90823.28849094332,90823.28849094332,49898.00881953992,49898.00881953992,49898.00881953992,0.0,0.0,0.0,1432966.7851044396,1352875.7188879908
2020-03-19,1292119.859857039,1341761.6687067277,1503388.989744312,1292119.859857039,1292119.859857039,128543.33669963622,128543.33669963622,128543.33669963622,82070.98430777132,82070.98430777132,82070.98430777132,46472.352391864886,46472.352391864886,46472.352391864886,0.0,0.0,0.0,1420663.1965566752,1349258.5552078972
2020-03-20,1291994.2319201215,1307585.8021192814,1472983.0803638499,1291994.2319201215,1291994.2319201215,96102.0290599448,96102.0290599448,96102.0290599448,53121.08757306109,53121.08757306109,53121.08757306109,42980.94148688371,42980.94148688371,42980.94148688371,0.0,0.0,0.0,1388096.2609800664,1345673.7900066983
2020-03-21,1291868.603983204,1119170.2831239644,1268935.533760934,1291868.603983204,1291868.603983204,-99442.66573220649,-99442.66573220649,-99442.66573220649,-138825.78190681202,-138825.78190681202,-138825.78190681202,39383.116174605515,39383.116174605515,39383.116174605515,0.0,0.0,0.0,1192425.9382509976,1342083.9560411808
2020-03-22,1291742.9760462865,1026667.0748953306,1182198.2257726886,1291742.9760462865,1291742.9760462865,-189324.874394842,-189324.874394842,-189324.874394842,-224962.30253827386,-224962.30253827386,-224962.30253827386,35637.428143431884,35637.428143431884,35637.428143431884,0.0,0.0,0.0,1102418.1016514446,1338458.1503920075
2020-03-23,1291617.3481093692,1291902.911059345,1450992.531583888,1291617.3481093692,1291617.3481093692,80774.07246454513,80774.07246454513,80774.07246454513,49070.599916201536,49070.599916201536,49070.599916201536,31703.472548343583,31703.472548343583,31703.472548343583,0.0,0.0,0.0,1372391.4205739142,1334761.5635560844
2020-03-24,1291491.7201724516,1328869.230043006,1489022.171973008,1291491.7201724516,1291491.7201724516,116245.83417594022,116245.83417594022,116245.83417594022,88702.12415669367,88702.12415669367,88702.12415669367,27543.710019246544,27543.710019246544,27543.710019246544,0.0,0.0,0.0,1407737.5543483917,1330957.036780847
2020-03-25,1291366.0922355342,1323271.472724592,1491126.4063137062,1291366.0922355342,1291366.0922355342,113948.50666749672,113948.50666749672,113948.50666749672,90823.28849100425,90823.28849100425,90823.28849100425,23125.2181764925,23125.2181764925,23125.2181764925,0.0,0.0,0.0,1405314.5989030309,1327006.72446636
2020-03-26,1291240.4642986169,1314750.428884197,1476342.9475089028,1291240.4642986169,1291240.4642986169,100492.29878211483,100492.29878211483,100492.29878211483,82070.98430807529,82070.98430807529,82070.98430807529,18421.31447403952,18421.31447403952,18421.31447403952,0.0,0.0,0.0,1391732.7630807317,1322873.805398368
2020-03-27,1291114.8363616993,1279057.786376025,1437226.0671402263,1291114.8363616993,1291114.8363616993,66534.0840167293,66534.0840167293,66534.0840167293,53121.087572896075,53121.087572896075,53121.087572896075,13412.996443833226,13412.996443833226,13412.996443833226,0.0,0.0,0.0,1357648.9203784287,1318524.18531242
2020-03-28,1290989.208424782,1082545.8976271185,1234819.3380642051,1290989.208424782,1290989.208424782,-130735.63060901602,-130735.63060901602,-130735.63060901602,-138825.78190711117,-138825.78190711117,-138825.78190711117,8090.1512980951575,8090.1512980951575,8090.1512980951575,0.0,0.0,0.0,1160253.577815766,1313928.1338216725
2020-03-29,1290863.5804878643,988702.4637493881,1148059.5093987526,1290863.5804878643,1290863.5804878643,-222509.80836473996,-222509.80836473996,-222509.80836473996,-224962.3025382076,-224962.3025382076,-224962.3025382076,2452.494173467645,2452.494173467645,2452.494173467645,0.0,0.0,0.0,1068353.7721231245,1309061.8010319124
2020-03-30,1290737.952550947,1255475.8406563578,1416421.3112590588,1290737.952550947,1290737.952550947,45580.80274705187,45580.80274705187,45580.80274705187,49070.59991633727,49070.59991633727,49070.59991633727,-3489.7971692853985,-3489.7971692853985,-3489.7971692853985,0.0,0.0,0.0,1336318.755297999,1303908.5631353531
2020-03-31,1290612.3246140294,1286002.8498645416,1444933.3866887877,1290612.3246140294,1290612.3246140294,78986.35025242908,78986.35025242908,78986.35025242908,88702.12415669722,88702.12415669722,88702.12415669722,-9715.773904268124,-9715.773904268124,-9715.773904268124,0.0,0.0,0.0,1369598.6748664584,1298460.1517807913
2020-04-01,1290486.696677112,1290187.3035101704,1449881.8350273124,1290486.696677112,1290486.696677112,74629.54193308568,74629.54193308568,74629.54193308568,90823.28849094565,90823.28849094565,90823.28849094565,-16193.74655785999,-16193.74655785999,-16193.74655785999,0.0,0.0,0.0,1365116.2386101978,1292717.528881815
2020-04-02,1290361.0687401947,1268026.8784275374,1428092.5386316325,1290361.0687401947,1290361.0687401947,59189.32787538058,59189.32787538058,59189.32787538058,82070.98430794007,82070.98430794007,82070.98430794007,-22881.656432559495,-22881.656432559495,-22881.656432559495,0.0,0.0,0.0,1349550.3966155753,1286691.47652965
2020-04-03,1290235.440803277,1233217.0270997186,1398112.0884016233,1290235.440803277,1290235.440803277,23393.307856163978,23393.307856163978,23393.307856163978,53121.087572964745,53121.087572964745,53121.087572964745,-29727.77971680077,-29727.77971680077,-29727.77971680077,0.0,0.0,0.0,1313628.748659441,1280402.8805697947
2020-04-04,1290109.8128663597,1037299.18584999,1192294.7739514506,1290109.8128663597,1290109.8128663597,-175497.5276955987,-175497.5276955987,-175497.5276955987,-138825.78190621667,-138825.78190621667,-138825.78190621667,-36671.74578938202,-36671.74578938202,-36671.74578938202,0.0,0.0,0.0,1114612.285170761,1273882.6959062223
2020-04-05,1289984.1849294421,937167.2932092238,1100267.4458577207,1289984.1849294421,1289984.1849294421,-268608.14419515367,-268608.14419515367,-268608.14419515367,-224962.30253866853,-224962.30253866853,-224962.30253866853,-43645.84165648513,-43645.84165648513,-43645.84165648513,0.0,0.0,0.0,1021376.0407342885,1267171.591422103
2020-04-06,1289858.5569925245,1212710.1097876043,1371293.6010660918,1289858.5569925245,1289858.5569925245,-1505.9658567459219,-1505.9658567459219,-1505.9658567459219,49070.599916536325,49070.599916536325,49070.599916536325,-50576.56577328224,-50576.56577328224,-50576.56577328224,0.0,0.0,0.0,1288352.5911357787,1260319.2822560717
2020-04-07,1289732.9290556072,1236837.905826352,1402716.062660327,1289732.9290556072,1289732.9290556072,31315.737201898355,31315.737201898355,31315.737201898355,88702.12415670055,88702.12415670055,88702.12415670055,-57386.38695480216,-57386.38695480216,-57386.38695480216,0.0,0.0,0.0,1321048.6662575055,1253383.5667405068
2020-04-08,1289607.3011186898,1239066.5134106998,1396488.3803942017,1289607.3011186898,1289607.3011186898,26827.63060179183,26827.63060179183,26827.63060179183,90823.2884910491,90823.2884910491,90823.2884910491,-63995.65788925726,-63995.65788925726,-63995.65788925726,0.0,0.0,0.0,1316434.9317204817,1246429.0943276903
2020-04-09,1289481.6731817722,1219398.1863530537,1376984.4927513516,1289481.6731817722,1289481.6731817722,11746.35619893646,11746.35619893646,11746.35619893646,82070.98430802446,82070.98430802446,82070.98430802446,-70324.628109088,-70324.628109088,-70324.628109088,0.0,0.0,0.0,1301228.0293807087,1239525.8990084236
2020-04-10,1289356.0452448549,1185526.0071890838,1341955.4123329474,1289356.0452448549,1289356.0452448549,-23174.41070460961,-23174.41070460961,-23174.41070460961,53121.0875730334,53121.0875730334,53121.0875730334,-76295.498277643,-76295.498277643,-76295.498277643,0.0,0.0,0.0,1266181.6345402452,1232747.7398485385
2020-04-11,1289230.4173079375,991376.5585345215,1148309.4433696691,1289230.4173079375,1289230.4173079375,-220660.2383,-220660.2383,-220660.2383,-138825.78190651585,-138825.78190651585,-138825.78190651585,-81834.45639348419,-81834.45639348419,-81834.45639348419,0.0,0.0,0.0,1068570.1790079374,1226170.2961109926
2020-04-12,1289104.78937102,899549.0730153534,1058315.2614767938,1289104.78937102,1289104.78937102,-311835.93956088275,-311835.93956088275,-311835.93956088275,-224962.30253860218,-224962.30253860218,-224962.30253860218,-86873.6370222805,-86873.6370222805,-86873.6370222805,0.0,0.0,0.0,977268.8498101372,1219869.2688361134
2020-04-13,1288979.1614341023,1168519.0028906907,1327472.4409410157,1288979.1614341023,1288979.1614341023,-42282.34699841055,-42282.34699841055,-42282.34699841055,49070.59991667205,49070.59991667205,49070.59991667205,-91352.9469150826,-91352.9469150826,-91352.9469150826,0.0,0.0,0.0,1246696.8144356918,1213918.4435932438
2020-04-14,1288853.533497185,1199193.9552843317,1362387.64671955,1288853.533497185,1288853.533497185,-6519.580123913495,-6519.580123913495,-6519.580123913495,88702.1241567038,88702.1241567038,88702.1241567038,-95221.70428061728,-95221.70428061728,-95221.70428061728,0.0,0.0,0.0,1282333.9533732715,1208387.7703240677
2020-04-15,1288727.9055602676,1205556.4623070983,1358421.183830963,1288727.9055602676,1288727.9055602676,-7616.75593129262,-7616.75593129262,-7616.75593129262,90823.28849099051,90823.28849099051,90823.28849099051,-98440.04442228313,-98440.04442228313,-98440.04442228313,0.0,0.0,0.0,1281111.149628975,1203341.5157395664
2020-04-16,1288602.27762335,1187472.5996491332,1346002.24697352,1288602.27762335,1288602.27762335,-18909.066948231495,-18909.066948231495,-18909.066948231495,82070.98430791943,82070.98430791943,82070.98430791943,-100980.05125615092,-100980.05125615092,-100980.05125615092,0.0,0.0,0.0,1269693.2106751185,1198836.541638768
2020-04-17,1288476.6496864327,1158071.5122084527,1320925.756614126,1288476.6496864327,1288476.6496864327,-49705.49461149556,-49705.49461149556,-49705.49461149556,53121.08757263471,53121.08757263471,53121.08757263471,-102826.58218413027,-102826.58218413027,-102826.58218413027,0.0,0.0,0.0,1238771.155074937,1194920.7588580097
2020-04-18,1288351.0217495153,965391.6850961081,1123685.5370252563,1288351.0217495153,1288351.0217495153,-242803.54457020195,-242803.54457020195,-242803.54457020195,-138825.78190641207,-138825.78190641207,-138825.78190641207,-103977.76266378986,-103977.76266378986,-103977.76266378986,0.0,0.0,0.0,1045547.4771793133,1191631.8014539205
2020-04-19,1288225.3938125977,877930.9566520081,1041663.4162572848,1288225.3938125977,1288225.3938125977,-329407.4388633717,-329407.4388633717,-329407.4388633717,-224962.3025384066,-224962.3025384066,-224962.3025384066,-104445.13632496499,-104445.13632496499,-104445.13632496499,0.0,0.0,0.0,958817.954949226,1188995.9593309334
2020-04-20,1288099.7658756801,1156534.4544496287,1308822.1396375303,1288099.7658756801,1288099.7658756801,-55182.866433153016,-55182.866433153016,-55182.866433153016,49070.59991683944,49070.59991683944,49070.59991683944,-104253.46634999244,-104253.46634999244,-104253.46634999244,0.0,0.0,0.0,1232916.8994425272,1187027.4000461956
2020-04-21,1287974.1379387628,1191491.1265470735,1351182.6847219164,1287974.1379387628,1287974.1379387628,-14738.069607722497,-14738.069607722497,-14738.069607722497,88702.12415677974,88702.12415677974,88702.12415677974,-103440.19376450221,-103440.19376450221,-103440.19376450221,0.0,0.0,0.0,1273236.0683310402,1185727.7021830196
2020-04-22,1287848.5100018454,1193262.5924435046,1352821.989067355,1287848.5100018454,1287848.5100018454,-11231.279498660937,-11231.279498660937,-11231.279498660937,90823.28849109393,90823.28849109393,90823.28849109393,-102054.56798975487,-102054.56798975487,-102054.56798975487,0.0,0.0,0.0,1276617.2305031845,1185085.713736478
2020-04-23,1287722.8820649278,1192938.6489033056,1349052.8132758664,1287722.8820649278,1287722.8820649278,-18085.48989266337,-18085.48989266337,-18085.48989266337,82070.98430800381,82070.98430800381,82070.98430800381,-100156.47420066719,-100156.47420066719,-100156.47420066719,0.0,0.0,0.0,1269637.3921722644,1185077.739664642
2020-04-24,1287597.2541280105,1161087.6569015677,1321351.7624395497,1287597.2541280105,1287597.2541280105,-44693.9028797555,-44693.9028797555,-44693.9028797555,53121.08757270338,53121.08757270338,53121.08757270338,-97814.99045245888,-97814.99045245888,-97814.99045245888,0.0,0.0,0.0,1242903.351248255,1185668.0534036872
2020-04-25,1287471.6261910931,977640.4578362686,1130828.560381258,1287471.6261910931,1287471.6261910931,-233932.49684843278,-233932.49684843278,-233932.49684843278,-138825.7819067113,-138825.7819067113,-138825.7819067113,-95106.71494172145,-95106.71494172145,-95106.71494172145,0.0,0.0,0.0,1053539.1293426603,1186809.717998451
2020-04-26,1287345.9982541755,890762.41833961,1048684.1445938,1287345.9982541755,1287345.9982541755,-317076.212488316,-317076.212488316,-317076.212488316,-224962.30253834024,-224962.30253834024,-224962.30253834024,-92113.90994997574,-92113.90994997574,-92113.90994997574,0.0,0.0,0.0,970269.7857658595,1188445.6938293988
2020-04-27,1287220.370317258,1168531.228516693,1328423.6936153988,1287220.370317258,1287220.370317258,-39851.913889819516,-39851.913889819516,-39851.913889819516,49070.599916124644,49070.599916124644,49070.599916124644,-88922.51380594415,-88922.51380594415,-88922.51380594415,0.0,0.0,0.0,1247368.4564274384,1190510.2019701004
2020-04-28,1287094.7423803406,1210814.8173729,1370294.0578364718,1287094.7423803406,1287094.7423803406,3082.0486825139856,3082.0486825139856,3082.0486825139856,88702.12415678299,88702.12415678299,88702.12415678299,-85620.075474269,-85620.075474269,-85620.075474269,0.0,0.0,0.0,1290176.7910628545,1192930.3052175024
2020-04-29,1286969.1144434232,1220414.5981635281,1373514.4692157179,1286969.1144434232,1286969.1144434232,8529.620442337606,8529.620442337606,8529.620442337606,90823.28849087334,90823.28849087334,90823.28849087334,-82293.66804853574,-82293.66804853574,-82293.66804853574,0.0,0.0,0.0,1295498.7348857608,1195627.662986442
2020-04-30,1286843.4865065056,1216022.086445306,1374883.7502052495,1286843.4865065056,1286843.4865065056,3043.146841114892,3043.146841114892,3043.146841114892,82070.98430786858,82070.98430786858,82070.98430786858,-79027.8374667537,-79027.8374667537,-79027.8374667537,0.0,0.0,0.0,1289886.6333476205,1198520.4117257784
2020-05-01,1286717.8585695883,1181765.489130459,1350525.497931046,1286717.8585695883,1286717.8585695883,-22781.553615889465,-22781.553615889465,-22781.553615889465,53121.08757292051,53121.08757292051,53121.08757292051,-75902.64118880998,-75902.64118880998,-75902.64118880998,0.0,0.0,0.0,1263936.3049536988,1201525.1193979848
2020-05-02,1286592.2306326707,996921.2471859647,1160898.458165443,1286592.2306326707,1286592.2306326707,-211817.61035273122,-211817.61035273122,-211817.61035273122,-138825.7819060182,-138825.7819060182,-138825.7819060182,-72991.82844671301,-72991.82844671301,-72991.82844671301,0.0,0.0,0.0,1074774.6202799394,1204558.7609604534
2020-05-03,1286466.602695753,910320.2642040676,1073315.7114427222,1286466.602695753,1286466.602695753,-295323.51164147933,-295323.51164147933,-295323.51164147933,-224962.30253814464,-224962.30253814464,-224962.30253814464,-70361.20910333468,-70361.20910333468,-70361.20910333468,0.0,0.0,0.0,991143.0910542738,1207540.6617159408
2020-05-04,1286340.9747588357,1187094.7966308054,1350864.7206205844,1286340.9747588357,1286340.9747588357,-18996.652371428976,-18996.652371428976,-18996.652371428976,49070.59991629202,49070.59991629202,49070.59991629202,-68067.252287721,-68067.252287721,-68067.252287721,0.0,0.0,0.0,1267344.3223874068,1210394.3568530793
2020-05-05,1286215.3468219184,1227501.2627092164,1388949.328068693,1286215.3468219184,1286215.3468219184,22546.17515764491,22546.17515764491,22546.17515764491,88702.12415678625,88702.12415678625,88702.12415678625,-66155.94899914136,-66155.94899914136,-66155.94899914136,0.0,0.0,0.0,1308761.5219795634,1213049.3184126092
2020-05-06,1286089.7188850008,1243392.1940848494,1394004.7491687466,1286089.7188850008,1286089.7188850008,26161.323483735647,26161.323483735647,26161.323483735647,90823.28849097676,90823.28849097676,90823.28849097676,-64661.965007241124,-64661.965007241124,-64661.965007241124,0.0,0.0,0.0,1312251.0423687364,1215442.5051958913
2020-05-07,1285964.0909480834,1222289.7821895692,1379055.7969360286,1285964.0909480834,1285964.0909480834,18462.88244697004,18462.88244697004,18462.88244697004,82070.98430795297,82070.98430795297,82070.98430795297,-63608.101860982926,-63608.101860982926,-63608.101860982926,0.0,0.0,0.0,1304426.9733950535,1217519.696631239
2020-05-08,1285838.463011166,1196349.0714069433,1354810.0005634765,1285838.463011166,1285838.463011166,-9883.987341846845,-9883.987341846845,-9883.987341846845,53121.087572989185,53121.087572989185,53121.087572989185,-63005.07491483602,-63005.07491483602,-63005.07491483602,0.0,0.0,0.0,1275954.4756693193,1219236.578162042
2020-05-09,1285712.8350742487,1002938.8745245383,1157322.663215208,1285712.8350742487,1285712.8350742487,-201677.39015620726,-201677.39015620726,-201677.39015620726,-138825.78190611597,-138825.78190611597,-138825.78190611597,-62851.60825009128,-62851.60825009128,-62851.60825009128,0.0,0.0,0.0,1084035.4449180416,1220559.5531103422
2020-05-10,1285587.207137331,915434.689929254,1072774.9405392136,1285587.207137331,1285587.207137331,-288097.140019909,-288097.140019909,-288097.140019909,-224962.30253820776,-224962.30253820776,-224962.30253820776,-63134.837481701274,-63134.837481701274,-63134.837481701274,0.0,0.0,0.0,997490.0671174219,1221466.2639765062
2020-05-11,1285461.5792004135,1190595.5804855574,1346737.371599027,1285461.5792004135,1285461.5792004135,-14760.403037011934,-14760.403037011934,-14760.403037011934,49070.59991642776,49070.59991642776,49070.59991642776,-63831.00295343971,-63831.00295343971,-63831.00295343971,0.0,0.0,0.0,1270701.1761634017,1221945.8145159339
2020-05-12,1285335.9512634962,1230629.6233806524,1391060.0962522319,1285335.9512634962,1285335.9512634962,23795.716175432866,23795.716175432866,23795.716175432866,88702.12415671721,88702.12415671721,88702.12415671721,-64906.407981284334,-64906.407981284334,-64906.407981284334,0.0,0.0,0.0,1309131.667438929,1221998.6924387005
2020-05-13,1285210.3233265786,1223944.0973743002,1393478.531167858,1285210.3233265786,1285210.3233265786,24504.67866175523,24504.67866175523,24504.67866175523,90823.28849103769,90823.28849103769,90823.28849103769,-66318.60982928246,-66318.60982928246,-66318.60982928246,0.0,0.0,0.0,1309715.0019883339,1221636.4009557858
2020-05-14,1285084.6953896612,1221661.7029948882,1378069.2346221625,1285084.6953896612,1285084.6953896612,14053.179124222208,14053.179124222208,14053.179124222208,82070.98430781777,82070.98430781777,82070.98430781777,-68017.80518359554,-68017.80518359554,-68017.80518359554,0.0,0.0,0.0,1299137.8745138834,1220880.815401333
2020-05-15,1284959.0674527439,1188695.9745244682,1348033.4658547293,1284959.0674527439,1284959.0674527439,-16827.279619207493,-16827.279619207493,-16827.279619207493,53121.08757282417,53121.08757282417,53121.08757282417,-69948.36719203167,-69948.36719203167,-69948.36719203167,0.0,0.0,0.0,1268131.7878335363,1219763.2885676497
2020-05-16,1284833.4395158263,996906.8321618501,1153146.1894793173,1284833.4395158263,1284833.4395158263,-210876.26967859795,-210876.26967859795,-210876.26967859795,-138825.78190621364,-138825.78190621364,-138825.78190621364,-72050.4877723843,-72050.4877723843,-72050.4877723843,0.0,0.0,0.0,1073957.1698372283,1218323.5349846764
2020-05-17,1284707.8115789087,908573.0848389592,1062041.9050002107,1284707.8115789087,1284707.8115789087,-299224.17948651523,-299224.17948651523,-299224.17948651523,-224962.3025380121,-224962.3025380121,-224962.3025380121,-74261.87694850314,-74261.87694850314,-74261.87694850314,0.0,0.0,0.0,985483.6320923935,1216608.329981101
2020-05-18,1284582.1836419913,1177923.9285209735,1333329.0271488077,1284582.1836419913,1284582.1836419913,-27448.870560284784,-27448.870560284784,-27448.870560284784,49070.59991574461,49070.59991574461,49070.59991574461,-76519.4704760294,-76519.4704760294,-76519.4704760294,0.0,0.0,0.0,1257133.3130817066,1214670.0638265728
2020-05-19,1284456.555705074,1217949.428219357,1371364.9832916576,1284456.555705074,1284456.555705074,9941.026190538163,9941.026190538163,9941.026190538163,88702.12415664812,88702.12415664812,88702.12415664812,-78761.09796610997,-78761.09796610997,-78761.09796610997,0.0,0.0,0.0,1294397.5818956122,1212565.1944632418
2020-05-20,1284330.9277681564,1216384.6315531647,1376356.0690544196,1284330.9277681564,1284330.9277681564,9896.222441612928,9896.222441612928,9896.222441612928,90823.28849097913,90823.28849097913,90823.28849097913,-80927.0660493662,-80927.0660493662,-80927.0660493662,0.0,0.0,0.0,1294227.1502097694,1210352.6442091614
2020-05-21,1284205.299831239,1204653.9154916895,1366179.656146173,1284205.299831239,1284205.299831239,-890.6304435520256,-890.6304435520256,-890.6304435520256,82070.98430812173,82070.98430812173,82070.98430812173,-82961.61475167375,-82961.61475167375,-82961.61475167375,0.0,0.0,0.0,1283314.669387687,1208092.1863339904
2020-05-22,1284079.6718943217,1173550.0835870656,1329730.5146642362,1284079.6718943217,1284079.6718943217,-31693.122472654628,-31693.122472654628,-31693.122472654628,53121.08757265914,53121.08757265914,53121.08757265914,-84814.2100453138,-84814.2100453138,-84814.2100453138,0.0,0.0,0.0,1252386.5494216671,1205842.8665608664
2020-05-23,1283954.043957404,978070.6278405027,1135368.9263018079,1283954.043957404,1283954.043957404,-225266.4232358679,-225266.4232358679,-225266.4232358679,-138825.78190651286,-138825.78190651286,-138825.78190651286,-86440.64132935504,-86440.64132935504,-86440.64132935504,0.0,0.0,0.0,1058687.6207215362,1203661.5024014818
2020-05-24,1283828.4160204865,890010.8031258453,1047060.3391353884,1283828.4160204865,1283828.4160204865,-312766.2017273076,-312766.2017273076,-312766.2017273076,-224962.302538473,-224962.302538473,-224962.302538473,-87803.89918883452,-87803.89918883452,-87803.89918883452,0.0,0.0,0.0,971062.2142931789,1201601.2998587366
2020-05-25,1283702.7880835691,1167235.0890467546,1323188.2735503297,1283702.7880835691,1283702.7880835691,-39804.21605260934,-39804.21605260934,-39804.21605260934,49070.599915880346,49070.599915880346,49070.599915880346,-88874.8159684897,-88874.8159684897,-88874.8159684897,0.0,0.0,0.0,1243898.57203096,1199710.6225657729
2020-05-26,1283577.1601466518,1204099.8219503069,1361016.9236473322,1283577.1601466518,1283577.1601466518,-930.3350882270676,-930.3350882270676,-930.3350882270676,88702.1241566514,88702.1241566514,88702.1241566514,-89632.45924487848,-89632.45924487848,-89632.45924487848,0.0,0.0,0.0,1282646.8250584246,1198031.9430176034
2020-05-27,1283451.5322097342,1208075.5027047466,1363289.7111781493,1283451.5322097342,1283451.5322097342,759.0125379573079,759.0125379573079,759.0125379573079,90823.28849092056,90823.28849092056,90823.28849092056,-90064.27595296323,-90064.27595296323,-90064.27595296323,0.0,0.0,0.0,1284210.5447476916,1196600.9993801636
2020-05-28,1283325.9042728168,1196079.8378842177,1354255.1846346308,1283325.9042728168,1283325.9042728168,-8095.008174940561,-8095.008174940561,-8095.008174940561,82070.9843080167,82070.9843080167,82070.9843080167,-90165.99248295727,-90165.99248295727,-90165.99248295727,0.0,0.0,0.0,1275230.8960978764,1195446.1746244763
2020-05-29,1283200.2763358995,1166655.3395306105,1325090.5045370932,1283200.2763358995,1283200.2763358995,-36820.195707399274,-36820.195707399274,-36820.195707399274,53121.08757310997,53121.08757310997,53121.08757310997,-89941.28328050925,-89941.28328050925,-89941.28328050925,0.0,0.0,0.0,1246380.0806285003,1194588.1076540241
