date,year,month,quarter,season,weekday,consumption_mwh,solar_mwh,wind_onshore_mwh,wind_offshore_mwh,renewable_total_mwh,renewable_share_pct,z_score,anomaly
2019-08-15,2019,8,3,Summer,Thursday,1302132.0,40574.0,40574.0,40574.0,121722.0,9.35,-0.19039314024365234,0
2019-08-16,2019,8,3,Summer,Friday,1261131.0,40939.0,40939.0,40939.0,122817.0,9.74,-0.4442648039498464,0
2019-08-17,2019,8,3,Summer,Saturday,1100024.0,39507.0,39507.0,39507.0,118521.0,10.77,-1.441813696043059,0
2019-08-18,2019,8,3,Summer,Sunday,1024433.0,35342.0,35342.0,35342.0,106026.0,10.35,-1.909861132232784,1
2019-08-19,2019,8,3,Summer,Monday,1317017.0,38399.0,38399.0,38399.0,115197.0,8.75,-0.09822759027495159,0
2019-08-20,2019,8,3,Summer,Tuesday,1325529.0,42184.0,42184.0,42184.0,126552.0,9.55,-0.04552264157938017,0
2019-08-21,2019,8,3,Summer,Wednesday,1310217.0,41868.0,41868.0,41868.0,125604.0,9.59,-0.14033210755994757,0
2019-08-22,2019,8,3,Summer,Thursday,1316373.0,41483.0,41483.0,41483.0,124449.0,9.45,-0.10221513573547181,0
2019-08-23,2019,8,3,Summer,Friday,1299613.0,41785.0,41785.0,41785.0,125355.0,9.65,-0.20599038716143248,0
2019-08-24,2019,8,3,Summer,Saturday,1104166.0,39416.0,39416.0,39416.0,118248.0,10.71,-1.4161670915438749,0
2019-08-25,2019,8,3,Summer,Sunday,1035891.0,35958.0,35958.0,35958.0,107874.0,10.41,-1.838915020607566,1
2019-08-26,2019,8,3,Summer,Monday,1362847.0,39669.0,39669.0,39669.0,119007.0,8.73,0.18554447254436685,0
2019-08-27,2019,8,3,Summer,Tuesday,1407073.0,44261.0,44261.0,44261.0,132783.0,9.44,0.459384822757048,0
2019-08-28,2019,8,3,Summer,Wednesday,1407170.0,44453.0,44453.0,44453.0,133359.0,9.48,0.4599854313124369,0
2019-08-29,2019,8,3,Summer,Thursday,1388307.0,44998.0,44998.0,44998.0,134994.0,9.72,0.3431887387320135,0
2019-08-30,2019,8,3,Summer,Friday,1349321.0,44025.0,44025.0,44025.0,132075.0,9.79,0.10179363419188808,0
2019-08-31,2019,8,3,Summer,Saturday,1135975.0,40093.0,40093.0,40093.0,120279.0,10.59,-1.2192108282617518,0
2019-09-01,2019,9,3,Autumn,Sunday,1036758.0,37436.0,37436.0,37436.0,112308.0,10.83,-1.8335466946537289,1
2019-09-02,2019,9,3,Autumn,Monday,1302334.0,37593.0,37593.0,37593.0,112779.0,8.66,-0.18914238840665687,0
2019-09-03,2019,9,3,Autumn,Tuesday,1335214.0,42023.0,42023.0,42023.0,126069.0,9.44,0.014445336347853062,0
2019-09-04,2019,9,3,Autumn,Wednesday,1344776.0,41738.0,41738.0,41738.0,125214.0,9.31,0.07365171785949004,0
2019-09-05,2019,9,3,Autumn,Thursday,1365825.0,42452.0,42452.0,42452.0,127356.0,9.32,0.20398377437888418,0
2019-09-06,2019,9,3,Autumn,Friday,1320778.0,42294.0,42294.0,42294.0,126882.0,9.61,-0.07494007711188251,0
2019-09-07,2019,9,3,Autumn,Saturday,1105609.0,40067.0,40067.0,40067.0,120201.0,10.87,-1.4072322653023674,0
2019-09-08,2019,9,3,Autumn,Sunday,1035915.0,35942.0,35942.0,35942.0,107826.0,10.41,-1.838766416428913,1
2019-09-09,2019,9,3,Autumn,Monday,1328432.0,37619.0,37619.0,37619.0,112857.0,8.5,-0.027547727803153215,0
2019-09-10,2019,9,3,Autumn,Tuesday,1348495.0,41511.0,41511.0,41511.0,124533.0,9.23,0.09667917370991652,0
2019-09-11,2019,9,3,Autumn,Wednesday,1368914.0,42863.0,42863.0,42863.0,128589.0,9.39,0.22311037053967134,0
2019-09-12,2019,9,3,Autumn,Thursday,1387521.0,43829.0,43829.0,43829.0,131487.0,9.48,0.3383219518811302,0
2019-09-13,2019,9,3,Autumn,Friday,1366616.0,44979.0,44979.0,44979.0,134937.0,9.87,0.20888152043365357,0
2019-09-14,2019,9,3,Autumn,Saturday,1118715.0,40070.0,40070.0,40070.0,120210.0,10.75,-1.326082000076315,0
2019-09-15,2019,9,3,Autumn,Sunday,1043853.0,36685.0,36685.0,36685.0,110055.0,10.54,-1.7896155843394574,0
2019-09-16,2019,9,3,Autumn,Monday,1341089.0,38160.0,38160.0,38160.0,114480.0,8.54,0.05082240091393414,0
2019-09-17,2019,9,3,Autumn,Tuesday,1372015.0,42791.0,42791.0,42791.0,128373.0,9.36,0.24231126878978493,0
2019-09-18,2019,9,3,Autumn,Wednesday,1353232.0,42155.0,42155.0,42155.0,126465.0,9.35,0.12600992347153797,0
2019-09-19,2019,9,3,Autumn,Thursday,1359466.0,42239.0,42239.0,42239.0,126717.0,9.32,0.16460985887663576,0
2019-09-20,2019,9,3,Autumn,Friday,1329676.0,44164.0,44164.0,44164.0,132492.0,9.96,-0.019845077876309833,0
2019-09-21,2019,9,3,Autumn,Saturday,1134311.0,40662.0,40662.0,40662.0,121986.0,10.75,-1.2295140513150213,0
2019-09-22,2019,9,3,Autumn,Sunday,1051599.0,36240.0,36240.0,36240.0,108720.0,10.34,-1.7416535856792252,0
2019-09-23,2019,9,3,Autumn,Monday,1378208.0,39357.0,39357.0,39357.0,118071.0,8.57,0.2806573387230173,0
2019-09-24,2019,9,3,Autumn,Tuesday,1398024.0,43959.0,43959.0,43959.0,131877.0,9.43,0.4033548555641173,0
2019-09-25,2019,9,3,Autumn,Wednesday,1399134.0,43767.0,43767.0,43767.0,131301.0,9.38,0.4102277988268152,0
2019-09-26,2019,9,3,Autumn,Thursday,1407388.0,43765.0,43765.0,43765.0,131295.0,9.33,0.46133525260186764,0
2019-09-27,2019,9,3,Autumn,Friday,1385146.0,43960.0,43960.0,43960.0,131880.0,9.52,0.3236163300352676,0
2019-09-28,2019,9,3,Autumn,Saturday,1155848.0,40894.0,40894.0,40894.0,122682.0,10.61,-1.096160376496351,0
2019-09-29,2019,9,3,Autumn,Sunday,1087604.0,36590.0,36590.0,36590.0,109770.0,10.09,-1.5187163584959489,0
2019-09-30,2019,9,3,Autumn,Monday,1391744.0,41617.0,41617.0,41617.0,124851.0,8.97,0.3644700954832681,0
2019-10-01,2019,10,4,Autumn,Tuesday,1429257.0,44267.0,44267.0,44267.0,132801.0,9.29,0.5967446185585702,0
2019-10-02,2019,10,4,Autumn,Wednesday,1390434.0,45745.0,45745.0,45745.0,137235.0,9.87,0.35635878406512916,0
2019-10-03,2019,10,4,Autumn,Thursday,1105298.0,43164.0,43164.0,43164.0,129492.0,11.72,-1.4091579277840784,0
2019-10-04,2019,10,4,Autumn,Friday,1238358.0,38015.0,38015.0,38015.0,114045.0,9.21,-0.5852715939691425,0
2019-10-05,2019,10,4,Autumn,Saturday,1128666.0,39392.0,39392.0,39392.0,118176.0,10.47,-1.264466992502345,0
2019-10-06,2019,10,4,Autumn,Sunday,1107789.0,37825.0,37825.0,37825.0,113475.0,10.24,-1.39373405240806,0
2019-10-07,2019,10,4,Autumn,Monday,1385277.0,40697.0,40697.0,40697.0,122091.0,8.81,0.3244274611770815,0
2019-10-08,2019,10,4,Autumn,Tuesday,1430228.0,44039.0,44039.0,44039.0,132117.0,9.24,0.6027568959532364,0
2019-10-09,2019,10,4,Autumn,Wednesday,1426861.0,44613.0,44613.0,44613.0,133839.0,9.38,0.5819089680563863,0
2019-10-10,2019,10,4,Autumn,Thursday,1433922.0,45649.0,45649.0,45649.0,136947.0,9.55,0.6256295557842328,0
2019-10-11,2019,10,4,Autumn,Friday,1419386.0,45869.0,45869.0,45869.0,137607.0,9.69,0.5356249582467767,0
2019-10-12,2019,10,4,Autumn,Saturday,1178370.0,43295.0,43295.0,43295.0,129885.0,11.02,-0.9567077385121334,0
2019-10-13,2019,10,4,Autumn,Sunday,1100643.0,37834.0,37834.0,37834.0,113502.0,10.31,-1.437980946601969,0
2019-10-14,2019,10,4,Autumn,Monday,1385853.0,39558.0,39558.0,39558.0,118674.0,8.56,0.32799396146475174,0
2019-10-15,2019,10,4,Autumn,Tuesday,1441266.0,45146.0,45146.0,45146.0,135438.0,9.4,0.6711024344520284,0
2019-10-16,2019,10,4,Autumn,Wednesday,1459215.0,45404.0,45404.0,45404.0,136212.0,9.33,0.7822397845620862,0
2019-10-17,2019,10,4,Autumn,Thursday,1443269.0,45837.0,45837.0,45837.0,137511.0,9.53,0.6835046915287707,0
2019-10-18,2019,10,4,Autumn,Friday,1421161.0,45123.0,45123.0,45123.0,135369.0,9.53,0.5466154756263161,0
2019-10-19,2019,10,4,Autumn,Saturday,1188187.0,41961.0,41961.0,41961.0,125883.0,10.59,-0.895922437602309,0
2019-10-20,2019,10,4,Autumn,Sunday,1091358.0,37620.0,37620.0,37620.0,112860.0,10.34,-1.4954721882183202,0
2019-10-21,2019,10,4,Autumn,Monday,1410168.0,39666.0,39666.0,39666.0,118998.0,8.44,0.4785485699624984,0
2019-10-22,2019,10,4,Autumn,Tuesday,1438180.0,45261.0,45261.0,45261.0,135783.0,9.44,0.6519944138135729,0
2019-10-23,2019,10,4,Autumn,Wednesday,1456923.0,44954.0,44954.0,44954.0,134862.0,9.26,0.7680480855007317,0
2019-10-24,2019,10,4,Autumn,Thursday,1450732.0,44759.0,44759.0,44759.0,134277.0,9.26,0.7297143992490538,0
2019-10-25,2019,10,4,Autumn,Friday,1414550.0,44763.0,44763.0,44763.0,134289.0,9.49,0.5056812162482119,0
2019-10-26,2019,10,4,Autumn,Saturday,1208071.0,43929.0,43929.0,43929.0,131787.0,10.91,-0.7728038755883592,0
2019-10-27,2019,10,4,Autumn,Sunday,1110757.0,37974.0,37974.0,37974.0,113922.0,10.26,-1.3753566689813148,0
2019-10-28,2019,10,4,Autumn,Monday,1429790.0,42812.0,42812.0,42812.0,128436.0,8.98,0.6000448696928206,0
2019-10-29,2019,10,4,Autumn,Tuesday,1463420.0,46844.0,46844.0,46844.0,140532.0,9.6,0.8082764750302345,0
2019-10-30,2019,10,4,Autumn,Wednesday,1461869.0,48176.0,48176.0,48176.0,144528.0,9.89,0.7986729299847891,0
2019-10-31,2019,10,4,Autumn,Thursday,1366980.0,47698.0,47698.0,47698.0,143094.0,10.47,0.2111353504765563,0
2019-11-01,2019,11,4,Autumn,Friday,1235513.0,44415.0,44415.0,44415.0,133245.0,10.78,-0.6028873809802916,0
2019-11-02,2019,11,4,Autumn,Saturday,1186344.0,41538.0,41538.0,41538.0,124614.0,10.5,-0.9073340001546985,0
2019-11-03,2019,11,4,Autumn,Sunday,1101062.0,39153.0,39153.0,39153.0,117459.0,10.67,-1.43538656531632,0
2019-11-04,2019,11,4,Autumn,Monday,1413406.0,40959.0,40959.0,40959.0,122877.0,8.69,0.4985977503990891,0
2019-11-05,2019,11,4,Autumn,Tuesday,1459300.0,45852.0,45852.0,45852.0,137556.0,9.43,0.7827660910281486,0
2019-11-06,2019,11,4,Autumn,Wednesday,1485841.0,47587.0,47587.0,47587.0,142761.0,9.61,0.9471037370959543,0
2019-11-07,2019,11,4,Autumn,Thursday,1500872.0,47876.0,47876.0,47876.0,143628.0,9.57,1.040173295818127,0
2019-11-08,2019,11,4,Autumn,Friday,1473366.0,48449.0,48449.0,48449.0,145347.0,9.86,0.8698605234003183,0
2019-11-09,2019,11,4,Autumn,Saturday,1255393.0,45754.0,45754.0,45754.0,137262.0,10.93,-0.4797935863294504,0
2019-11-10,2019,11,4,Autumn,Sunday,1182595.0,43687.0,43687.0,43687.0,131061.0,11.08,-0.9305472112284411,0
2019-11-11,2019,11,4,Autumn,Monday,1498970.0,44879.0,44879.0,44879.0,134637.0,8.98,1.0283964146598825,0
2019-11-12,2019,11,4,Autumn,Tuesday,1519137.0,48683.0,48683.0,48683.0,146049.0,9.61,1.1532672676137816,0
2019-11-13,2019,11,4,Autumn,Wednesday,1505282.0,50261.0,50261.0,50261.0,150783.0,10.02,1.0674793136456022,0
2019-11-14,2019,11,4,Autumn,Thursday,1497274.0,49357.0,49357.0,49357.0,148071.0,9.89,1.0178950527017423,0
2019-11-15,2019,11,4,Autumn,Friday,1470992.0,49055.0,49055.0,49055.0,147165.0,10.0,0.8551610933952329,0
2019-11-16,2019,11,4,Autumn,Saturday,1259812.0,46079.0,46079.0,46079.0,138237.0,10.97,-0.4524318419349802,0
2019-11-17,2019,11,4,Autumn,Sunday,1179389.0,42707.0,42707.0,42707.0,128121.0,10.86,-0.9503982527601612,0
2019-11-18,2019,11,4,Autumn,Monday,1480352.0,42922.0,42922.0,42922.0,128766.0,8.7,0.9131167230698745,0
2019-11-19,2019,11,4,Autumn,Tuesday,1532909.0,50480.0,50480.0,50480.0,151440.0,9.88,1.238541298797453,0
2019-11-20,2019,11,4,Autumn,Wednesday,1518115.0,50179.0,50179.0,50179.0,150537.0,9.92,1.1469392063394779,0
2019-11-21,2019,11,4,Autumn,Thursday,1526526.0,50786.0,50786.0,50786.0,152358.0,9.98,1.1990187791165514,0
2019-11-22,2019,11,4,Autumn,Friday,1508070.0,50937.0,50937.0,50937.0,152811.0,10.13,1.0847421657324507,0
2019-11-23,2019,11,4,Autumn,Saturday,1283109.0,47365.0,47365.0,47365.0,142095.0,11.07,-0.30818052734842855,0
2019-11-24,2019,11,4,Autumn,Sunday,1186557.0,43168.0,43168.0,43168.0,129504.0,10.91,-0.9060151380691537,0
2019-11-25,2019,11,4,Autumn,Monday,1488601.0,44628.0,44628.0,44628.0,133884.0,8.99,0.9641932176410408,0
2019-11-26,2019,11,4,Autumn,Tuesday,1522492.0,49496.0,49496.0,49496.0,148488.0,9.75,1.1740408934213054,0
2019-11-27,2019,11,4,Autumn,Wednesday,1549871.0,48751.0,48751.0,48751.0,146253.0,9.44,1.343567302060409,0
2019-11-28,2019,11,4,Autumn,Thursday,1535490.0,49555.0,49555.0,49555.0,148665.0,9.68,1.2545224398434198,0
2019-11-29,2019,11,4,Autumn,Friday,1487873.0,48899.0,48899.0,48899.0,146697.0,9.86,0.9596855575552354,0
2019-11-30,2019,11,4,Autumn,Saturday,1252181.0,47646.0,47646.0,47646.0,142938.0,11.42,-0.49968177890583376,0
2019-12-01,2019,12,4,Winter,Sunday,1217088.0,44208.0,44208.0,44208.0,132624.0,10.9,-0.7169720473002991,0
2019-12-02,2019,12,4,Winter,Monday,1460560.0,45072.0,45072.0,45072.0,135216.0,9.26,0.7905678104074273,0
2019-12-03,2019,12,4,Winter,Tuesday,1544016.0,51490.0,51490.0,51490.0,154470.0,10.0,1.3073140743098721,0
2019-12-04,2019,12,4,Winter,Wednesday,1549726.0,51986.0,51986.0,51986.0,155958.0,10.06,1.3426694851477141,0
2019-12-05,2019,12,4,Winter,Thursday,1588074.0,53493.0,53493.0,53493.0,160479.0,10.11,1.5801141952719826,0
2019-12-06,2019,12,4,Winter,Friday,1567884.0,54285.0,54285.0,54285.0,162855.0,10.39,1.4551009299802078,0
2019-12-07,2019,12,4,Winter,Saturday,1310854.0,50194.0,50194.0,50194.0,150582.0,11.49,-0.1363879049848678,0
2019-12-08,2019,12,4,Winter,Sunday,1236848.0,43304.0,43304.0,43304.0,129912.0,10.5,-0.5946212735427225,0
2019-12-09,2019,12,4,Winter,Monday,1522202.0,46273.0,46273.0,46273.0,138819.0,9.12,1.1722452595959159,0
2019-12-10,2019,12,4,Winter,Tuesday,1555066.0,50384.0,50384.0,50384.0,151152.0,9.72,1.3757339148979906,0
2019-12-11,2019,12,4,Winter,Wednesday,1582834.0,52569.0,52569.0,52569.0,157707.0,9.96,1.547668949599427,0
2019-12-12,2019,12,4,Winter,Thursday,1576723.0,52013.0,52013.0,52013.0,156039.0,9.9,1.5098306106099255,0
2019-12-13,2019,12,4,Winter,Friday,1526736.0,51842.0,51842.0,51842.0,155526.0,10.19,1.2003190656797647,0
2019-12-14,2019,12,4,Winter,Saturday,1310953.0,48033.0,48033.0,48033.0,144099.0,10.99,-0.13577491274792447,0
2019-12-15,2019,12,4,Winter,Sunday,1214174.0,43556.0,43556.0,43556.0,130668.0,10.76,-0.7350150713250753,0
2019-12-16,2019,12,4,Winter,Monday,1471922.0,43845.0,43845.0,43845.0,131535.0,8.94,0.8609195053180339,0
2019-12-17,2019,12,4,Winter,Tuesday,1477635.0,47391.0,47391.0,47391.0,142173.0,9.62,0.8962934916782077,0
2019-12-18,2019,12,4,Winter,Wednesday,1458927.0,46887.0,46887.0,46887.0,140661.0,9.64,0.7804565344182511,0
2019-12-19,2019,12,4,Winter,Thursday,1438735.0,48051.0,48051.0,48051.0,144153.0,10.02,0.6554308854449219,0
2019-12-20,2019,12,4,Winter,Friday,1354263.0,45818.0,45818.0,45818.0,137454.0,10.15,0.13239371131283664,0
2019-12-21,2019,12,4,Winter,Saturday,1206416.0,42015.0,42015.0,42015.0,126045.0,10.45,-0.7830513720746338,0
2019-12-22,2019,12,4,Winter,Sunday,1140679.0,41988.0,41988.0,41988.0,125964.0,11.04,-1.190084409245778,0
2019-12-23,2019,12,4,Winter,Monday,1214864.0,40481.0,40481.0,40481.0,121443.0,10.0,-0.7307427011888036,0
2019-12-24,2019,12,4,Winter,Tuesday,1112488.0,38464.0,38464.0,38464.0,115392.0,10.37,-1.3646385925959723,0
2019-12-25,2019,12,4,Winter,Wednesday,1042244.0,38223.0,38223.0,38223.0,114669.0,11.0,-1.7995782561499807,0
2019-12-26,2019,12,4,Winter,Thursday,1042692.0,36909.0,36909.0,36909.0,110727.0,10.62,-1.7968043114817929,0
2019-12-27,2019,12,4,Winter,Friday,1172199.0,38475.0,38475.0,38475.0,115425.0,9.85,-0.9949175879482672,0
2019-12-28,2019,12,4,Winter,Saturday,1141331.0,40814.0,40814.0,40814.0,122442.0,10.73,-1.18604732905904,0
2019-12-29,2019,12,4,Winter,Sunday,1087074.0,40202.0,40202.0,40202.0,120606.0,11.09,-1.5219980341078676,0
2019-12-30,2019,12,4,Winter,Monday,1200045.0,41138.0,41138.0,41138.0,123414.0,10.28,-0.8224995896662087,0
2019-12-31,2019,12,4,Winter,Tuesday,1124933.0,42023.0,42023.0,42023.0,126069.0,11.21,-1.2875811341236525,0
2020-01-01,2020,1,1,Winter,Wednesday,1055933.0,41187.0,41187.0,41187.0,123561.0,11.7,-1.7148181477508175,0
2020-01-02,2020,1,1,Winter,Thursday,1297859.0,41194.0,41194.0,41194.0,123582.0,9.52,-0.21685087588465055,0
2020-01-03,2020,1,1,Winter,Friday,1334843.0,46071.0,46071.0,46071.0,138213.0,10.35,0.012148163419509899,0
2020-01-04,2020,1,1,Winter,Saturday,1261471.0,45003.0,45003.0,45003.0,135009.0,10.7,-0.44215957808559664,0
2020-01-05,2020,1,1,Winter,Sunday,1152082.0,42638.0,42638.0,42638.0,127914.0,11.1,-1.119478848863306,0
2020-01-06,2020,1,1,Winter,Monday,1364624.0,43646.0,43646.0,43646.0,130938.0,9.6,0.19654737360546065,0
2020-01-07,2020,1,1,Winter,Tuesday,1504338.0,49617.0,49617.0,49617.0,148851.0,9.89,1.0616342159519205,0
2020-01-08,2020,1,1,Winter,Wednesday,1528721.0,51190.0,51190.0,51190.0,153570.0,10.05,1.2126098696225172,0
2020-01-09,2020,1,1,Winter,Thursday,1514683.0,47328.0,47328.0,47328.0,141984.0,9.37,1.1256888087921093,0
2020-01-10,2020,1,1,Winter,Friday,1486600.0,48974.0,48974.0,48974.0,146922.0,9.88,0.9518033442458531,0
2020-01-11,2020,1,1,Winter,Saturday,1290289.0,47310.0,47310.0,47310.0,141930.0,11.0,-0.2637231105680946,0
2020-01-12,2020,1,1,Winter,Sunday,1235781.0,45999.0,45999.0,45999.0,137997.0,11.17,-0.6012279676520005,0
2020-01-13,2020,1,1,Winter,Monday,1512635.0,45367.0,45367.0,45367.0,136101.0,9.0,1.1130079188803927,0
2020-01-14,2020,1,1,Winter,Tuesday,1570433.0,51976.0,51976.0,51976.0,155928.0,9.93,1.470883932121304,0
2020-01-15,2020,1,1,Winter,Wednesday,1538729.0,50095.0,50095.0,50095.0,150285.0,9.77,1.2745778121207876,0
2020-01-16,2020,1,1,Winter,Thursday,1505814.0,49274.0,49274.0,49274.0,147822.0,9.82,1.0707733729390756,0
2020-01-17,2020,1,1,Winter,Friday,1509807.0,51397.0,51397.0,51397.0,154191.0,10.21,1.0954973931624563,0
2020-01-18,2020,1,1,Winter,Saturday,1297001.0,49473.0,49473.0,49473.0,148419.0,11.44,-0.2221634752714927,0
2020-01-19,2020,1,1,Winter,Sunday,1206346.0,44761.0,44761.0,44761.0,134283.0,11.13,-0.7834848009290383,0
2020-01-20,2020,1,1,Winter,Monday,1501315.0,46133.0,46133.0,46133.0,138399.0,9.22,1.0429162812824289,0
2020-01-21,2020,1,1,Winter,Tuesday,1556498.0,52191.0,52191.0,52191.0,156573.0,10.06,1.3846006308909484,0
2020-01-22,2020,1,1,Winter,Wednesday,1556670.0,53290.0,53290.0,53290.0,159870.0,10.27,1.3856656275046277,0
2020-01-23,2020,1,1,Winter,Thursday,1548865.0,52111.0,52111.0,52111.0,156333.0,10.09,1.3373383102385406,0
2020-01-24,2020,1,1,Winter,Friday,1527675.0,52375.0,52375.0,52375.0,157125.0,10.29,1.2061332041695603,0
2020-01-25,2020,1,1,Winter,Saturday,1324448.0,50118.0,50118.0,50118.0,150354.0,11.35,-0.05221602145953909,0
2020-01-26,2020,1,1,Winter,Sunday,1214676.0,45207.0,45207.0,45207.0,135621.0,11.17,-0.7319067672549182,0
2020-01-27,2020,1,1,Winter,Monday,1527384.0,47681.0,47681.0,47681.0,143043.0,9.37,1.2043313785033936,0
2020-01-28,2020,1,1,Winter,Tuesday,1572395.0,51119.0,51119.0,51119.0,153357.0,9.75,1.4830323237261809,0
2020-01-29,2020,1,1,Winter,Wednesday,1579543.0,52438.0,52438.0,52438.0,157314.0,9.96,1.5272916016016445,0
2020-01-30,2020,1,1,Winter,Thursday,1569973.0,53314.0,53314.0,53314.0,159942.0,10.19,1.4680356853637897,0
2020-01-31,2020,1,1,Winter,Friday,1510409.0,51039.0,51039.0,51039.0,153117.0,10.14,1.0992248813103338,0
2020-02-01,2020,2,1,Winter,Saturday,1270082.0,47284.0,47284.0,47284.0,141852.0,11.17,-0.3888416371530819,0
2020-02-02,2020,2,1,Winter,Sunday,1191199.0,43400.0,43400.0,43400.0,130200.0,10.93,-0.8772726131813667,0
2020-02-03,2020,2,1,Winter,Monday,1512371.0,45884.0,45884.0,45884.0,137652.0,9.1,1.1113732729152106,0
2020-02-04,2020,2,1,Winter,Tuesday,1563049.0,50029.0,50029.0,50029.0,150087.0,9.6,1.4251633798224204,0
2020-02-05,2020,2,1,Winter,Wednesday,1531352.0,52005.0,52005.0,52005.0,156015.0,10.19,1.2289006027073441,0
2020-02-06,2020,2,1,Winter,Thursday,1535237.0,51563.0,51563.0,51563.0,154689.0,10.08,1.2529559041267868,0
2020-02-07,2020,2,1,Winter,Friday,1510854.0,51789.0,51789.0,51789.0,155367.0,10.28,1.1019802504561902,0
2020-02-08,2020,2,1,Winter,Saturday,1282868.0,49306.0,49306.0,49306.0,147918.0,11.53,-0.30967276097573504,0
2020-02-09,2020,2,1,Winter,Sunday,1187922.0,42709.0,42709.0,42709.0,128127.0,10.79,-0.8975632754082685,0
2020-02-10,2020,2,1,Winter,Monday,1507086.0,45012.0,45012.0,45012.0,135036.0,8.96,1.0786493944076807,0
2020-02-11,2020,2,1,Winter,Tuesday,1574417.0,51402.0,51402.0,51402.0,154206.0,9.79,1.49555222577769,0
2020-02-12,2020,2,1,Winter,Wednesday,1577107.0,52888.0,52888.0,52888.0,158664.0,10.06,1.5122082774683723,0
2020-02-13,2020,2,1,Winter,Thursday,1579426.0,52799.0,52799.0,52799.0,158397.0,10.03,1.5265671562307113,0
2020-02-14,2020,2,1,Winter,Friday,1521232.0,52527.0,52527.0,52527.0,157581.0,10.36,1.1662391740420266,0
2020-02-15,2020,2,1,Winter,Saturday,1274343.0,48238.0,48238.0,48238.0,144714.0,11.36,-0.3624582036014101,0
2020-02-16,2020,2,1,Winter,Sunday,1188370.0,42945.0,42945.0,42945.0,128835.0,10.84,-0.8947893307400805,0
2020-02-17,2020,2,1,Winter,Monday,1491190.0,44826.0,44826.0,44826.0,134478.0,9.02,0.9802238934132254,0
2020-02-18,2020,2,1,Winter,Tuesday,1540979.0,51210.0,51210.0,51210.0,153630.0,9.97,1.2885094538694994,0
2020-02-19,2020,2,1,Winter,Wednesday,1522856.0,50933.0,50933.0,50933.0,152799.0,10.03,1.176294723464208,0
2020-02-20,2020,2,1,Winter,Thursday,1514957.0,50095.0,50095.0,50095.0,150285.0,9.92,1.1273853731650636,0
2020-02-21,2020,2,1,Winter,Friday,1495782.0,51740.0,51740.0,51740.0,155220.0,10.38,1.008656826262152,0
2020-02-22,2020,2,1,Winter,Saturday,1286472.0,48062.0,48062.0,48062.0,144186.0,11.21,-0.2873573668146872,0
2020-02-23,2020,2,1,Winter,Sunday,1192035.0,43170.0,43170.0,43170.0,129510.0,10.86,-0.8720962342916232,0
2020-02-24,2020,2,1,Winter,Monday,1442292.0,45173.0,45173.0,45173.0,135519.0,9.4,0.6774552630894412,0
2020-02-25,2020,2,1,Winter,Tuesday,1477463.0,48344.0,48344.0,48344.0,145032.0,9.82,0.8952284950645284,0
2020-02-26,2020,2,1,Winter,Wednesday,1516096.0,49888.0,49888.0,49888.0,149664.0,9.87,1.1344378798103003,0
2020-02-27,2020,2,1,Winter,Thursday,1545559.0,51613.0,51613.0,51613.0,154839.0,10.02,1.3168680846290999,0
2020-02-28,2020,2,1,Winter,Friday,1494875.0,53039.0,53039.0,53039.0,159117.0,10.64,1.0030408266772268,0
2020-02-29,2020,2,1,Winter,Saturday,1258431.0,48627.0,48627.0,48627.0,145881.0,11.59,-0.46098277404830074,0
2020-03-01,2020,3,1,Spring,Sunday,1160339.0,41559.0,41559.0,41559.0,124677.0,10.74,-1.068352819565922,0
2020-03-02,2020,3,1,Spring,Monday,1472566.0,45671.0,45671.0,45671.0,137013.0,9.3,0.864907050778554,0
2020-03-03,2020,3,1,Spring,Tuesday,1487085.0,49445.0,49445.0,49445.0,148335.0,9.97,0.9548063870227976,0
2020-03-04,2020,3,1,Spring,Wednesday,1484802.0,50198.0,50198.0,50198.0,150594.0,10.14,0.940670414528438,0
2020-03-05,2020,3,1,Spring,Thursday,1501788.0,50116.0,50116.0,50116.0,150348.0,10.01,1.045845021970047,0
2020-03-06,2020,3,1,Spring,Friday,1487083.0,49208.0,49208.0,49208.0,147624.0,9.93,0.9547940033412432,0
2020-03-07,2020,3,1,Spring,Saturday,1258802.0,47396.0,47396.0,47396.0,142188.0,11.3,-0.45868560111995754,0
2020-03-08,2020,3,1,Spring,Sunday,1167537.0,43413.0,43413.0,43413.0,130239.0,11.16,-1.0237839496515984,0
2020-03-09,2020,3,1,Spring,Monday,1451563.0,43096.0,43096.0,43096.0,129288.0,8.91,0.7348598189349114,0
2020-03-10,2020,3,1,Spring,Tuesday,1543943.0,50220.0,50220.0,50220.0,150660.0,9.76,1.3068620699331361,0
2020-03-11,2020,3,1,Spring,Wednesday,1487188.0,49396.0,49396.0,49396.0,148188.0,9.96,0.9554441466228498,0
2020-03-12,2020,3,1,Spring,Thursday,1497652.0,49035.0,49035.0,49035.0,147105.0,9.82,1.020235568515526,0
2020-03-13,2020,3,1,Spring,Friday,1473421.0,49895.0,49895.0,49895.0,149685.0,10.16,0.8702010746430646,0
2020-03-14,2020,3,1,Spring,Saturday,1235797.0,46875.0,46875.0,46875.0,140625.0,11.38,-0.6011288981995653,0
2020-03-15,2020,3,1,Spring,Sunday,1144188.0,42593.0,42593.0,42593.0,127779.0,11.17,-1.1683572399585647,0
2020-03-16,2020,3,1,Spring,Monday,1391213.0,43174.0,43174.0,43174.0,129522.0,9.31,0.3611822280305721,0
